#----it----------t----------dt-------urms-------umax--------oum-------rhom---
     3270       0.00073  2.22E-07  3.497E+01   6.87E+01   1.64E+04    1.0000
     3280       0.00073  2.22E-07  3.485E+01   6.74E+01   1.46E+04    1.0000
     3290       0.00073  2.22E-07  3.483E+01   6.72E+01   1.62E+04    1.0000
     3300       0.00074  2.22E-07  3.461E+01   6.68E+01   1.54E+04    1.0000
     3310       0.00074  2.22E-07  3.435E+01   6.55E+01   1.53E+04    1.0000
     3320       0.00074  2.22E-07  3.365E+01   6.55E+01   1.50E+04    1.0000
     3330       0.00074  2.22E-07  3.379E+01   6.51E+01   1.42E+04    1.0000
     3340       0.00075  2.22E-07  3.380E+01   6.46E+01   1.51E+04    1.0000
     3350       0.00075  2.22E-07  3.400E+01   6.72E+01   1.68E+04    1.0000
     3360       0.00075  2.22E-07  3.432E+01   6.85E+01   1.53E+04    1.0000
     3370       0.00075  2.22E-07  3.387E+01   6.96E+01   1.55E+04    1.0000
     3380       0.00075  2.22E-07  3.395E+01   6.89E+01   1.50E+04    1.0000
     3390       0.00076  2.22E-07  3.404E+01   6.90E+01   1.44E+04    1.0000
     3400       0.00076  2.22E-07  3.372E+01   6.83E+01   1.20E+04    1.0000
     3410       0.00076  2.22E-07  3.402E+01   6.92E+01   1.35E+04    1.0000
     3420       0.00076  2.22E-07  3.464E+01   7.12E+01   1.40E+04    1.0000
     3430       0.00077  2.22E-07  3.444E+01   6.89E+01   1.35E+04    1.0000
     3440       0.00077  2.22E-07  3.422E+01   6.87E+01   1.32E+04    1.0000
     3450       0.00077  2.22E-07  3.358E+01   6.85E+01   1.23E+04    1.0000
     3460       0.00077  2.22E-07  3.304E+01   6.85E+01   1.25E+04    1.0000
     3470       0.00077  2.22E-07  3.370E+01   7.00E+01   1.49E+04    1.0000
     3480       0.00078  2.22E-07  3.397E+01   7.16E+01   1.73E+04    1.0000
     3490       0.00078  2.22E-07  3.372E+01   7.03E+01   1.87E+04    1.0000
     3500       0.00078  2.22E-07  3.394E+01   7.10E+01   1.87E+04    1.0000
     3510       0.00078  2.22E-07  3.391E+01   7.22E+01   1.87E+04    1.0000
     3520       0.00079  2.22E-07  3.400E+01   7.08E+01   2.12E+04    1.0000
     3530       0.00079  2.22E-07  3.465E+01   7.17E+01   2.32E+04    1.0000
     3540       0.00079  2.22E-07  3.482E+01   7.28E+01   2.34E+04    1.0000
     3550       0.00079  2.22E-07  3.493E+01   7.49E+01   2.40E+04    1.0000
     3560       0.00079  2.22E-07  3.459E+01   7.39E+01   2.23E+04    1.0000
     3570       0.00080  2.22E-07  3.469E+01   7.37E+01   2.45E+04    1.0000
     3580       0.00080  2.22E-07  3.480E+01   7.44E+01   2.77E+04    1.0000
     3590       0.00080  2.22E-07  3.545E+01   7.49E+01   2.96E+04    1.0000
     3600       0.00080  2.22E-07  3.503E+01   7.46E+01   2.77E+04    1.0000
     3610       0.00081  2.22E-07  3.498E+01   7.47E+01   2.67E+04    1.0000
     3620       0.00081  2.22E-07  3.533E+01   7.60E+01   2.62E+04    1.0000
     3630       0.00081  2.22E-07  3.549E+01   7.66E+01   2.50E+04    1.0000
     3640       0.00081  2.22E-07  3.548E+01   7.54E+01   2.49E+04    1.0000
     3650       0.00081  2.22E-07  3.534E+01   7.46E+01   2.42E+04    1.0000
     3660       0.00082  2.22E-07  3.552E+01   7.52E+01   2.32E+04    1.0000
     3670       0.00082  2.22E-07  3.621E+01   7.64E+01   2.16E+04    1.0000
     3680       0.00082  2.22E-07  3.666E+01   7.64E+01   2.25E+04    1.0000
     3690       0.00082  2.22E-07  3.660E+01   7.70E+01   2.32E+04    1.0000
     3700       0.00083  2.22E-07  3.661E+01   7.58E+01   1.99E+04    1.0000
     3710       0.00083  2.22E-07  3.662E+01   7.62E+01   1.75E+04    1.0000
     3720       0.00083  2.22E-07  3.632E+01   7.50E+01   1.76E+04    1.0000
     3730       0.00083  2.22E-07  3.631E+01   7.52E+01   1.93E+04    1.0000
     3740       0.00083  2.22E-07  3.632E+01   7.37E+01   1.71E+04    1.0000
     3750       0.00084  2.22E-07  3.642E+01   7.39E+01   1.51E+04    1.0000
     3760       0.00084  2.22E-07  3.673E+01   7.65E+01   1.32E+04    1.0000
     3770       0.00084  2.22E-07  3.633E+01   7.66E+01   1.31E+04    1.0000
     3780       0.00084  2.22E-07  3.584E+01   7.47E+01   1.15E+04    1.0000
     3790       0.00085  2.22E-07  3.589E+01   7.40E+01   1.20E+04    1.0000
     3800       0.00085  2.22E-07  3.580E+01   7.32E+01   1.12E+04    1.0000
     3810       0.00085  2.22E-07  3.619E+01   7.38E+01   9.71E+03    1.0000
     3820       0.00085  2.22E-07  3.652E+01   7.63E+01   1.07E+04    1.0000
     3830       0.00085  2.22E-07  3.683E+01   7.85E+01   1.07E+04    1.0000
     3840       0.00086  2.22E-07  3.664E+01   7.73E+01   1.08E+04    1.0000
     3850       0.00086  2.22E-07  3.655E+01   7.72E+01   8.15E+03    1.0000
     3860       0.00086  2.22E-07  3.629E+01   7.63E+01   8.09E+03    1.0000
     3870       0.00086  2.22E-07  3.653E+01   7.79E+01   6.73E+03    1.0000
     3880       0.00087  2.21E-07  3.660E+01   7.81E+01   7.28E+03    1.0000
     3890       0.00087  2.21E-07  3.684E+01   7.93E+01   7.98E+03    1.0000
     3900       0.00087  2.21E-07  3.639E+01   7.86E+01   5.18E+03    1.0000
     3910       0.00087  2.21E-07  3.679E+01   7.99E+01   3.65E+03    1.0000
     3920       0.00087  2.21E-07  3.681E+01   8.04E+01   1.50E+03    1.0000
     3930       0.00088  2.21E-07  3.644E+01   7.90E+01   2.98E+03    1.0000
     3940       0.00088  2.21E-07  3.654E+01   8.00E+01   1.57E+03    1.0000
     3950       0.00088  2.21E-07  3.666E+01   8.02E+01   7.74E+01    1.0000
     3960       0.00088  2.21E-07  3.732E+01   8.07E+01  -8.13E+02    1.0000
     3970       0.00089  2.21E-07  3.719E+01   8.00E+01  -1.03E+02    1.0000
     3980       0.00089  2.21E-07  3.696E+01   7.99E+01   1.56E+03    1.0000
     3990       0.00089  2.21E-07  3.664E+01   7.91E+01   3.16E+03    1.0000
     4000       0.00089  2.21E-07  3.735E+01   8.11E+01   6.48E+03    1.0000
     4010       0.00089  2.21E-07  3.759E+01   8.32E+01   3.41E+03    1.0000
     4020       0.00090  2.21E-07  3.790E+01   8.43E+01   5.19E+03    1.0000
     4030       0.00090  2.21E-07  3.817E+01   8.52E+01   5.78E+03    1.0000
     4040       0.00090  2.21E-07  3.834E+01   8.61E+01   4.04E+03    1.0000
     4050       0.00090  2.21E-07  3.857E+01   8.63E+01   2.27E+03    1.0000
     4060       0.00091  2.21E-07  3.815E+01   8.51E+01   1.64E+03    1.0000
     4070       0.00091  2.21E-07  3.866E+01   8.50E+01  -2.27E+03    1.0000
     4080       0.00091  2.21E-07  3.856E+01   8.58E+01  -1.89E+03    1.0000
     4090       0.00091  2.21E-07  3.877E+01   8.75E+01  -7.67E+02    1.0000
     4100       0.00091  2.21E-07  3.875E+01   8.89E+01  -2.70E+01    1.0000
     4110       0.00092  2.21E-07  3.903E+01   8.93E+01   9.73E+02    1.0000
     4120       0.00092  2.21E-07  3.933E+01   9.08E+01   3.01E+03    1.0000
     4130       0.00092  2.21E-07  3.918E+01   8.95E+01   1.34E+03    1.0000
     4140       0.00092  2.21E-07  4.003E+01   9.17E+01  -8.52E+02    1.0000
     4150       0.00092  2.21E-07  4.010E+01   9.32E+01  -6.53E+02    1.0000
     4160       0.00093  2.21E-07  4.062E+01   9.43E+01  -2.67E+03    1.0000
     4170       0.00093  2.21E-07  4.074E+01   9.26E+01  -3.92E+03    1.0000
     4180       0.00093  2.21E-07  4.076E+01   9.48E+01  -3.00E+03    1.0000
     4190       0.00093  2.21E-07  4.073E+01   9.65E+01   2.35E+02    1.0000
     4200       0.00094  2.21E-07  4.107E+01   9.70E+01   3.11E+02    1.0000
     4210       0.00094  2.21E-07  4.169E+01   9.71E+01   6.23E+02    1.0000
     4220       0.00094  2.21E-07  4.146E+01   9.75E+01   2.27E+02    1.0000
     4230       0.00094  2.20E-07  4.186E+01   9.90E+01   1.40E+03    1.0000
     4240       0.00094  2.20E-07  4.200E+01   1.00E+02   4.21E+03    1.0000
     4250       0.00095  2.21E-07  4.218E+01   9.75E+01   2.27E+03    1.0000
     4260       0.00095  2.21E-07  4.217E+01   9.64E+01   2.16E+03    1.0000
     4270       0.00095  2.21E-07  4.278E+01   9.76E+01   6.86E+02    1.0000
     4280       0.00095  2.21E-07  4.267E+01   9.62E+01   3.10E+02    1.0000
     4290       0.00096  2.21E-07  4.287E+01   9.67E+01   1.46E+03    1.0000
     4300       0.00096  2.21E-07  4.285E+01   9.62E+01   1.98E+03    1.0000
     4310       0.00096  2.21E-07  4.237E+01   9.62E+01   6.68E+03    1.0000
     4320       0.00096  2.21E-07  4.248E+01   9.55E+01   7.82E+03    1.0000
     4330       0.00096  2.21E-07  4.273E+01   9.74E+01   8.04E+03    1.0000
     4340       0.00097  2.21E-07  4.247E+01   9.65E+01   9.19E+03    1.0000
     4350       0.00097  2.21E-07  4.251E+01   9.63E+01   1.52E+04    1.0000
     4360       0.00097  2.21E-07  4.285E+01   9.70E+01   1.31E+04    1.0000
     4370       0.00097  2.20E-07  4.325E+01   9.88E+01   1.34E+04    1.0000
     4380       0.00098  2.21E-07  4.288E+01   9.71E+01   1.37E+04    1.0000
     4390       0.00098  2.21E-07  4.279E+01   9.77E+01   1.33E+04    1.0000
     4400       0.00098  2.21E-07  4.314E+01   9.75E+01   1.26E+04    1.0000
     4410       0.00098  2.21E-07  4.250E+01   9.54E+01   1.11E+04    1.0000
     4420       0.00098  2.21E-07  4.300E+01   9.50E+01   6.37E+03    1.0000
     4430       0.00099  2.21E-07  4.322E+01   9.66E+01   3.63E+03    1.0000
     4440       0.00099  2.21E-07  4.375E+01   9.72E+01   3.21E+03    1.0000
     4450       0.00099  2.21E-07  4.418E+01   9.94E+01   5.37E+03    1.0000
     4460       0.00099  2.21E-07  4.454E+01   1.00E+02   6.94E+03    1.0000
     4470       0.00100  2.20E-07  4.476E+01   1.02E+02   8.21E+03    1.0000
     4480       0.00100  2.20E-07  4.510E+01   1.03E+02   7.04E+03    1.0000
     4490       0.00100  2.20E-07  4.526E+01   1.04E+02   5.89E+03    1.0000
     4500       0.00100  2.20E-07  4.530E+01   1.05E+02   8.20E+03    1.0000
     4510       0.00100  2.20E-07  4.521E+01   1.02E+02   1.00E+04    1.0000
     4520       0.00101  2.20E-07  4.526E+01   1.03E+02   1.38E+04    1.0000
     4530       0.00101  2.20E-07  4.541E+01   1.04E+02   1.48E+04    1.0000
     4540       0.00101  2.20E-07  4.519E+01   1.03E+02   1.14E+04    1.0000
     4550       0.00101  2.20E-07  4.559E+01   1.02E+02   9.86E+03    1.0000
     4560       0.00102  2.20E-07  4.564E+01   1.02E+02   1.29E+04    1.0000
     4570       0.00102  2.21E-07  4.547E+01   9.99E+01   1.45E+04    1.0000
     4580       0.00102  2.21E-07  4.587E+01   1.00E+02   1.09E+04    1.0000
     4590       0.00102  2.21E-07  4.626E+01   9.93E+01   1.12E+04    1.0000
     4600       0.00102  2.21E-07  4.655E+01   9.98E+01   1.17E+04    1.0000
     4610       0.00103  2.21E-07  4.657E+01   9.96E+01   7.42E+03    1.0000
     4620       0.00103  2.21E-07  4.641E+01   9.83E+01   9.54E+03    1.0000
     4630       0.00103  2.21E-07  4.686E+01   1.00E+02   1.39E+04    1.0000
     4640       0.00103  2.20E-07  4.706E+01   1.01E+02   1.49E+04    1.0000
     4650       0.00104  2.20E-07  4.763E+01   1.02E+02   1.54E+04    1.0000
     4660       0.00104  2.20E-07  4.818E+01   1.04E+02   1.41E+04    1.0000
     4670       0.00104  2.20E-07  4.796E+01   1.03E+02   1.75E+04    1.0000
     4680       0.00104  2.20E-07  4.833E+01   1.06E+02   1.91E+04    1.0000
     4690       0.00104  2.20E-07  4.837E+01   1.08E+02   1.89E+04    1.0000
     4700       0.00105  2.20E-07  4.831E+01   1.07E+02   1.83E+04    1.0000
     4710       0.00105  2.20E-07  4.844E+01   1.09E+02   2.06E+04    1.0000
     4720       0.00105  2.20E-07  4.841E+01   1.10E+02   2.00E+04    1.0000
     4730       0.00105  2.20E-07  4.818E+01   1.09E+02   1.86E+04    1.0000
     4740       0.00106  2.20E-07  4.802E+01   1.09E+02   1.57E+04    1.0000
     4750       0.00106  2.20E-07  4.781E+01   1.08E+02   1.55E+04    1.0000
     4760       0.00106  2.20E-07  4.749E+01   1.07E+02   1.40E+04    1.0000
     4770       0.00106  2.20E-07  4.813E+01   1.10E+02   1.25E+04    1.0000
     4780       0.00106  2.20E-07  4.833E+01   1.10E+02   1.16E+04    1.0000
     4790       0.00107  2.20E-07  4.822E+01   1.08E+02   1.30E+04    1.0000
     4800       0.00107  2.20E-07  4.785E+01   1.08E+02   1.26E+04    1.0000
     4810       0.00107  2.20E-07  4.801E+01   1.09E+02   1.15E+04    1.0000
     4820       0.00107  2.20E-07  4.831E+01   1.09E+02   1.41E+04    1.0000
     4830       0.00107  2.20E-07  4.860E+01   1.10E+02   1.83E+04    1.0000
     4840       0.00108  2.20E-07  4.909E+01   1.11E+02   1.91E+04    1.0000
     4850       0.00108  2.20E-07  4.901E+01   1.10E+02   1.86E+04    1.0000
     4860       0.00108  2.20E-07  4.889E+01   1.13E+02   1.82E+04    1.0000
     4870       0.00108  2.20E-07  4.909E+01   1.13E+02   1.70E+04    1.0000
     4880       0.00109  2.20E-07  4.977E+01   1.16E+02   1.92E+04    1.0000
     4890       0.00109  2.20E-07  4.991E+01   1.16E+02   1.92E+04    1.0000
     4900       0.00109  2.20E-07  4.929E+01   1.14E+02   2.24E+04    1.0000
     4910       0.00109  2.20E-07  4.942E+01   1.15E+02   2.30E+04    1.0000
     4920       0.00109  2.20E-07  4.963E+01   1.17E+02   2.17E+04    1.0000
     4930       0.00110  2.20E-07  4.954E+01   1.15E+02   2.20E+04    1.0000
     4940       0.00110  2.20E-07  4.894E+01   1.13E+02   2.07E+04    1.0000
     4950       0.00110  2.20E-07  4.854E+01   1.13E+02   1.88E+04    1.0000
     4960       0.00110  2.20E-07  4.819E+01   1.13E+02   1.85E+04    1.0000
     4970       0.00111  2.20E-07  4.850E+01   1.14E+02   2.29E+04    1.0000
     4980       0.00111  2.20E-07  4.836E+01   1.14E+02   1.96E+04    1.0000
     4990       0.00111  2.20E-07  4.822E+01   1.14E+02   2.09E+04    1.0000
     5000       0.00111  2.20E-07  4.853E+01   1.16E+02   2.18E+04    1.0000
     5010       0.00111  2.20E-07  4.849E+01   1.17E+02   2.03E+04    1.0000
     5020       0.00112  2.20E-07  4.881E+01   1.17E+02   2.35E+04    1.0000
     5030       0.00112  2.20E-07  4.878E+01   1.18E+02   1.91E+04    1.0000
     5040       0.00112  2.20E-07  4.861E+01   1.16E+02   2.00E+04    1.0000
     5050       0.00112  2.20E-07  4.800E+01   1.14E+02   2.31E+04    1.0000
     5060       0.00113  2.20E-07  4.780E+01   1.12E+02   2.15E+04    1.0000
     5070       0.00113  2.20E-07  4.814E+01   1.12E+02   2.26E+04    1.0000
     5080       0.00113  2.20E-07  4.848E+01   1.12E+02   2.07E+04    1.0000
     5090       0.00113  2.20E-07  4.824E+01   1.12E+02   2.03E+04    1.0000
     5100       0.00113  2.20E-07  4.840E+01   1.12E+02   1.84E+04    1.0000
     5110       0.00114  2.20E-07  4.801E+01   1.09E+02   1.92E+04    1.0000
     5120       0.00114  2.20E-07  4.834E+01   1.09E+02   1.80E+04    1.0000
     5130       0.00114  2.20E-07  4.838E+01   1.08E+02   1.82E+04    1.0000
     5140       0.00114  2.20E-07  4.852E+01   1.08E+02   1.91E+04    1.0000
     5150       0.00115  2.20E-07  4.884E+01   1.07E+02   2.33E+04    1.0000
     5160       0.00115  2.20E-07  4.850E+01   1.07E+02   2.50E+04    1.0000
     5170       0.00115  2.20E-07  4.870E+01   1.07E+02   2.42E+04    1.0000
     5180       0.00115  2.20E-07  4.809E+01   1.06E+02   2.54E+04    1.0000
     5190       0.00115  2.20E-07  4.829E+01   1.07E+02   2.30E+04    1.0000
     5200       0.00116  2.20E-07  4.826E+01   1.06E+02   2.15E+04    1.0000
     5210       0.00116  2.20E-07  4.820E+01   1.07E+02   2.25E+04    1.0000
     5220       0.00116  2.20E-07  4.837E+01   1.07E+02   2.14E+04    1.0000
     5230       0.00116  2.20E-07  4.834E+01   1.06E+02   2.38E+04    1.0000
     5240       0.00117  2.20E-07  4.839E+01   1.06E+02   2.29E+04    1.0000
     5250       0.00117  2.20E-07  4.824E+01   1.05E+02   2.03E+04    1.0000
     5260       0.00117  2.20E-07  4.811E+01   1.03E+02   2.00E+04    1.0000
     5270       0.00117  2.20E-07  4.820E+01   1.04E+02   1.76E+04    1.0000
     5280       0.00117  2.20E-07  4.785E+01   1.04E+02   1.98E+04    1.0000
     5290       0.00118  2.20E-07  4.781E+01   1.04E+02   1.54E+04    1.0000
     5300       0.00118  2.20E-07  4.816E+01   1.04E+02   1.44E+04    1.0000
     5310       0.00118  2.20E-07  4.807E+01   1.05E+02   1.38E+04    1.0000
     5320       0.00118  2.20E-07  4.815E+01   1.06E+02   1.24E+04    1.0000
     5330       0.00118  2.20E-07  4.825E+01   1.06E+02   9.32E+03    1.0000
     5340       0.00119  2.20E-07  4.810E+01   1.07E+02   6.49E+03    1.0000
     5350       0.00119  2.20E-07  4.823E+01   1.07E+02   7.72E+03    1.0000
     5360       0.00119  2.20E-07  4.810E+01   1.06E+02   6.62E+03    1.0000
     5370       0.00119  2.20E-07  4.805E+01   1.04E+02   3.31E+03    1.0000
     5380       0.00120  2.21E-07  4.834E+01   1.07E+02   2.58E+03    1.0000
     5390       0.00120  2.21E-07  4.877E+01   1.07E+02   5.28E+03    1.0000
     5400       0.00120  2.21E-07  4.888E+01   1.07E+02   6.03E+03    1.0000
     5410       0.00120  2.21E-07  4.914E+01   1.08E+02   3.09E+03    1.0000
     5420       0.00120  2.21E-07  4.908E+01   1.08E+02   1.32E+03    1.0000
     5430       0.00121  2.21E-07  4.862E+01   1.08E+02   4.92E+03    1.0000
     5440       0.00121  2.21E-07  4.899E+01   1.09E+02   3.04E+03    1.0000
     5450       0.00121  2.20E-07  4.901E+01   1.09E+02  -7.50E+02    1.0000
     5460       0.00121  2.20E-07  4.910E+01   1.10E+02  -3.93E+03    1.0000
     5470       0.00122  2.20E-07  4.937E+01   1.09E+02  -4.01E+03    1.0000
     5480       0.00122  2.20E-07  4.927E+01   1.10E+02  -3.66E+03    1.0000
     5490       0.00122  2.20E-07  4.950E+01   1.11E+02  -3.15E+03    1.0000
     5500       0.00122  2.20E-07  4.925E+01   1.11E+02  -3.34E+03    1.0000
     5510       0.00122  2.20E-07  4.948E+01   1.12E+02  -3.43E+03    1.0000
     5520       0.00123  2.20E-07  4.943E+01   1.11E+02  -1.77E+03    1.0000
     5530       0.00123  2.20E-07  4.931E+01   1.11E+02   1.84E+03    1.0000
     5540       0.00123  2.20E-07  4.900E+01   1.11E+02   6.13E+03    1.0000
     5550       0.00123  2.20E-07  4.898E+01   1.11E+02   5.45E+03    1.0000
     5560       0.00124  2.20E-07  4.898E+01   1.12E+02   8.10E+03    1.0000
     5570       0.00124  2.20E-07  4.865E+01   1.10E+02   7.39E+03    1.0000
     5580       0.00124  2.20E-07  4.828E+01   1.09E+02   6.53E+03    1.0000
     5590       0.00124  2.20E-07  4.847E+01   1.11E+02   7.47E+03    1.0000
     5600       0.00124  2.20E-07  4.821E+01   1.11E+02   4.54E+03    1.0000
     5610       0.00125  2.20E-07  4.842E+01   1.12E+02   7.31E+03    1.0000
     5620       0.00125  2.20E-07  4.880E+01   1.12E+02   7.94E+03    1.0000
     5630       0.00125  2.20E-07  4.938E+01   1.14E+02   8.93E+03    1.0000
     5640       0.00125  2.20E-07  4.969E+01   1.15E+02   4.64E+03    1.0000
     5650       0.00126  2.20E-07  4.949E+01   1.13E+02   6.19E+03    1.0000
     5660       0.00126  2.20E-07  4.945E+01   1.12E+02   5.04E+03    1.0000
     5670       0.00126  2.20E-07  4.968E+01   1.12E+02   4.00E+03    1.0000
     5680       0.00126  2.20E-07  4.928E+01   1.10E+02  -7.26E+02    1.0000
     5690       0.00126  2.20E-07  4.941E+01   1.12E+02  -2.96E+03    1.0000
     5700       0.00127  2.20E-07  4.912E+01   1.12E+02  -2.05E+03    1.0000
     5710       0.00127  2.20E-07  4.883E+01   1.12E+02  -2.78E+03    1.0000
     5720       0.00127  2.20E-07  4.905E+01   1.11E+02  -3.17E+03    1.0000
     5730       0.00127  2.20E-07  4.911E+01   1.11E+02  -1.91E+03    1.0000
     5740       0.00128  2.20E-07  4.946E+01   1.13E+02  -4.71E+03    1.0000
     5750       0.00128  2.20E-07  4.907E+01   1.10E+02  -5.60E+03    1.0000
     5760       0.00128  2.20E-07  4.953E+01   1.11E+02  -9.65E+03    1.0000
     5770       0.00128  2.20E-07  4.978E+01   1.10E+02  -1.03E+04    1.0000
     5780       0.00128  2.20E-07  4.974E+01   1.11E+02  -1.26E+04    1.0000
     5790       0.00129  2.20E-07  4.962E+01   1.11E+02  -1.21E+04    1.0000
     5800       0.00129  2.20E-07  4.908E+01   1.12E+02  -1.08E+04    1.0000
     5810       0.00129  2.20E-07  4.923E+01   1.12E+02  -9.74E+03    1.0000
     5820       0.00129  2.20E-07  4.945E+01   1.13E+02  -7.33E+03    1.0000
     5830       0.00130  2.20E-07  4.944E+01   1.12E+02  -7.29E+03    1.0000
     5840       0.00130  2.20E-07  4.961E+01   1.14E+02  -8.47E+03    1.0000
     5850       0.00130  2.20E-07  4.945E+01   1.15E+02  -6.88E+03    1.0000
     5860       0.00130  2.20E-07  4.964E+01   1.15E+02  -3.04E+03    1.0000
     5870       0.00130  2.20E-07  4.981E+01   1.17E+02  -2.78E+03    1.0000
     5880       0.00131  2.20E-07  5.001E+01   1.17E+02   2.31E+02    1.0000
     5890       0.00131  2.20E-07  5.046E+01   1.18E+02  -6.26E+00    1.0000
     5900       0.00131  2.20E-07  5.035E+01   1.19E+02   2.05E+03    1.0000
     5910       0.00131  2.20E-07  5.048E+01   1.21E+02   1.21E+03    1.0000
     5920       0.00131  2.20E-07  5.040E+01   1.22E+02  -1.58E+03    1.0000
     5930       0.00132  2.20E-07  5.005E+01   1.21E+02  -1.71E+03    1.0000
     5940       0.00132  2.20E-07  4.991E+01   1.22E+02  -3.92E+03    1.0000
     5950       0.00132  2.20E-07  5.004E+01   1.22E+02  -3.80E+03    1.0000
     5960       0.00132  2.20E-07  4.990E+01   1.22E+02  -5.29E+03    1.0000
     5970       0.00133  2.20E-07  4.982E+01   1.22E+02  -1.09E+03    1.0000
     5980       0.00133  2.20E-07  4.958E+01   1.20E+02   1.37E+03    1.0000
     5990       0.00133  2.20E-07  4.952E+01   1.21E+02   3.36E+03    1.0000
     6000       0.00133  2.20E-07  4.956E+01   1.21E+02   3.27E+01    1.0000
     6010       0.00133  2.20E-07  4.970E+01   1.22E+02   8.70E+02    1.0000
     6020       0.00134  2.20E-07  4.984E+01   1.22E+02   2.35E+03    1.0000
     6030       0.00134  2.20E-07  4.970E+01   1.22E+02   6.30E+02    1.0000
     6040       0.00134  2.20E-07  5.006E+01   1.23E+02   4.08E+03    1.0000
     6050       0.00134  2.20E-07  5.042E+01   1.24E+02   3.94E+03    1.0000
     6060       0.00135  2.20E-07  5.031E+01   1.24E+02   3.20E+03    1.0000
     6070       0.00135  2.20E-07  5.040E+01   1.24E+02   4.12E+03    1.0000
     6080       0.00135  2.20E-07  5.001E+01   1.23E+02   5.13E+03    1.0000
     6090       0.00135  2.20E-07  5.009E+01   1.23E+02   1.01E+03    1.0000
     6100       0.00135  2.20E-07  5.031E+01   1.23E+02   2.84E+02    1.0000
     6110       0.00136  2.20E-07  5.020E+01   1.22E+02  -4.90E+02    1.0000
     6120       0.00136  2.20E-07  5.025E+01   1.22E+02  -1.80E+03    1.0000
     6130       0.00136  2.20E-07  5.009E+01   1.22E+02  -2.27E+03    1.0000
     6140       0.00136  2.20E-07  4.976E+01   1.21E+02   9.88E+02    1.0000
     6150       0.00137  2.20E-07  5.014E+01   1.23E+02  -8.16E+02    1.0000
     6160       0.00137  2.20E-07  4.994E+01   1.22E+02  -1.07E+03    1.0000
     6170       0.00137  2.20E-07  5.025E+01   1.23E+02  -4.88E+03    1.0000
     6180       0.00137  2.20E-07  5.064E+01   1.23E+02  -7.14E+03    1.0000
     6190       0.00137  2.20E-07  5.060E+01   1.25E+02  -3.60E+03    1.0000
     6200       0.00138  2.20E-07  5.058E+01   1.23E+02  -1.71E+03    1.0000
     6210       0.00138  2.20E-07  5.052E+01   1.20E+02  -1.36E+03    1.0000
     6220       0.00138  2.20E-07  5.026E+01   1.21E+02  -1.23E+03    1.0000
     6230       0.00138  2.20E-07  5.043E+01   1.22E+02  -1.52E+03    1.0000
     6240       0.00139  2.20E-07  5.027E+01   1.23E+02  -1.32E+03    1.0000
     6250       0.00139  2.20E-07  5.037E+01   1.22E+02  -1.65E+03    1.0000
     6260       0.00139  2.20E-07  5.050E+01   1.22E+02   2.25E+03    1.0000
     6270       0.00139  2.20E-07  5.078E+01   1.23E+02  -4.12E+02    1.0000
     6280       0.00139  2.20E-07  5.092E+01   1.22E+02   1.49E+03    1.0000
     6290       0.00140  2.20E-07  5.052E+01   1.21E+02  -3.88E+02    1.0000
     6300       0.00140  2.20E-07  5.046E+01   1.20E+02   6.93E+02    1.0000
     6310       0.00140  2.20E-07  5.103E+01   1.21E+02  -9.65E+02    1.0000
     6320       0.00140  2.20E-07  5.108E+01   1.20E+02  -2.24E+03    1.0000
     6330       0.00141  2.20E-07  5.124E+01   1.20E+02  -4.37E+03    1.0000
     6340       0.00141  2.20E-07  5.094E+01   1.18E+02  -1.79E+03    1.0000
     6350       0.00141  2.20E-07  5.131E+01   1.19E+02  -1.38E+03    1.0000
     6360       0.00141  2.20E-07  5.122E+01   1.19E+02  -2.11E+03    1.0000
     6370       0.00141  2.20E-07  5.127E+01   1.19E+02  -6.76E+02    1.0000
     6380       0.00142  2.20E-07  5.147E+01   1.19E+02   3.18E+02    1.0000
     6390       0.00142  2.20E-07  5.177E+01   1.21E+02  -2.94E+03    1.0000
     6400       0.00142  2.20E-07  5.198E+01   1.22E+02  -1.65E+03    1.0000
     6410       0.00142  2.20E-07  5.184E+01   1.21E+02  -2.47E+03    1.0000
     6420       0.00142  2.20E-07  5.147E+01   1.20E+02  -3.80E+03    1.0000
     6430       0.00143  2.20E-07  5.116E+01   1.18E+02  -3.49E+03    1.0000
     6440       0.00143  2.20E-07  5.105E+01   1.19E+02  -5.54E+02    1.0000
     6450       0.00143  2.20E-07  5.083E+01   1.17E+02  -2.63E+03    1.0000
     6460       0.00143  2.20E-07  5.074E+01   1.18E+02  -3.40E+03    1.0000
     6470       0.00144  2.20E-07  5.072E+01   1.17E+02  -3.52E+03    1.0000
     6480       0.00144  2.20E-07  5.104E+01   1.17E+02  -2.08E+03    1.0000
     6490       0.00144  2.20E-07  5.051E+01   1.16E+02  -1.17E+03    1.0000
     6500       0.00144  2.20E-07  5.054E+01   1.16E+02  -2.86E+02    1.0000
     6510       0.00144  2.20E-07  5.084E+01   1.17E+02  -1.81E+03    1.0000
     6520       0.00145  2.20E-07  5.109E+01   1.18E+02  -1.17E+03    1.0000
     6530       0.00145  2.20E-07  5.126E+01   1.17E+02  -1.10E+02    1.0000
     6540       0.00145  2.20E-07  5.113E+01   1.18E+02  -3.82E+03    1.0000
     6550       0.00145  2.20E-07  5.113E+01   1.17E+02  -7.46E+02    1.0000
     6560       0.00146  2.20E-07  5.102E+01   1.17E+02   1.17E+02    1.0000
