7928, 1.882637348883341, 0.002070587887777, 2.181692617653946e-18, 0.3159 
2.477835992747302e+02 3.227182423507668e-18 4.023207843852821e-03 2.340783428300513e-19 3.333333333333237e-01 
2.489677789979221e+02 3.242557622673900e-18 4.004127604217861e-03 2.333590407538627e-19 3.333333333333237e-01 
2.501576180206840e+02 3.258006301215116e-18 3.985136797652881e-03 2.319780494436730e-19 3.333333333333236e-01 
2.513531433893087e+02 3.273528810122904e-18 3.966235012788886e-03 2.305376256636614e-19 3.333333333333235e-01 
2.525543822793458e+02 3.289125503092270e-18 3.947421838858037e-03 2.283777674472116e-19 3.333333333333235e-01 
2.537613619962186e+02 3.304796733774789e-18 3.928706688763764e-03 2.278245863424227e-19 3.333333333333235e-01 
2.549741099758470e+02 3.320542858625592e-18 3.910081850960216e-03 2.257535924521872e-19 3.333333333333235e-01 
2.561926537852681e+02 3.336364235575109e-18 3.891544275112684e-03 2.257014542059077e-19 3.333333333333234e-01 
2.574170211232648e+02 3.352261224277895e-18 3.873093559779741e-03 2.246372892528075e-19 3.333333333333233e-01 
2.586472398209949e+02 3.368234186104678e-18 3.854729305311817e-03 2.227071179985922e-19 3.333333333333233e-01 
2.598833378426238e+02 3.384283484129559e-18 3.836451113867435e-03 2.216455453674248e-19 3.333333333333233e-01 
2.611253432859601e+02 3.400409483119255e-18 3.818258589425762e-03 2.215346518884721e-19 3.333333333333232e-01 
2.623732843830937e+02 3.416612549695367e-18 3.800151337605517e-03 2.208674823962319e-19 3.333333333333231e-01 
2.636271895010400e+02 3.432893052143844e-18 3.782128965882902e-03 2.198834733292474e-19 3.333333333333231e-01 
2.648870871423809e+02 3.449251360128832e-18 3.764191083900393e-03 2.186608415051766e-19 3.333333333333230e-01 
2.661530059459156e+02 3.465687845883233e-18 3.746337302162726e-03 2.173662200197507e-19 3.333333333333230e-01 
2.674249746873103e+02 3.482202884042586e-18 3.728567232260067e-03 2.168566348422876e-19 3.333333333333229e-01 
2.687030222797529e+02 3.498796849139664e-18 3.710880489552465e-03 2.149637215095313e-19 3.333333333333229e-01 
2.699871777746098e+02 3.515470117671281e-18 3.693276690906132e-03 2.137517203127733e-19 3.333333333333229e-01 
2.712774703620866e+02 3.532223069228380e-18 3.675755453533914e-03 2.131367113647794e-19 3.333333333333228e-01 
2.725739293718908e+02 3.549056084594792e-18 3.658316397015535e-03 2.124949029801738e-19 3.333333333333228e-01 
2.738765842739010e+02 3.565969546465601e-18 3.640965732243106e-03 2.111745947903983e-19 3.333333333333227e-01 
2.751854646788329e+02 3.582963839216458e-18 3.623701309399678e-03 2.111756313369125e-19 3.333333333333226e-01 
2.765006003389155e+02 3.600039349251985e-18 3.606517814840288e-03 2.093899768866863e-19 3.333333333333226e-01 
2.778220211485661e+02 3.617196464567618e-18 3.589414876002248e-03 2.074089385717679e-19 3.333333333333226e-01 
2.791497571450699e+02 3.634435575372084e-18 3.572392121628601e-03 2.064610294381044e-19 3.333333333333225e-01 
2.804838385092631e+02 3.651757073348808e-18 3.555449182507967e-03 2.058241527734876e-19 3.333333333333225e-01 
2.818242955662183e+02 3.669161352277046e-18 3.538585690857239e-03 2.051808484979503e-19 3.333333333333224e-01 
2.831711587859358e+02 3.686648807844629e-18 3.521801280513161e-03 2.045312923860703e-19 3.333333333333223e-01 
2.845244587840332e+02 3.704219837527188e-18 3.505095587049428e-03 2.035554470833096e-19 3.333333333333223e-01 
2.858842263224433e+02 3.721874840683858e-18 3.488468247683657e-03 2.022628436237308e-19 3.333333333333223e-01 
2.872504923101131e+02 3.739614218606706e-18 3.471918901232387e-03 2.012085355649816e-19 3.333333333333222e-01 
2.886232878037058e+02 3.757438374568646e-18 3.455447188069806e-03 2.007377519861261e-19 3.333333333333221e-01 
2.900026440083075e+02 3.775347713832587e-18 3.439052750123893e-03 2.002440846435547e-19 3.333333333333220e-01 
2.913885922781353e+02 3.793342643448511e-18 3.422735231063219e-03 1.984546944115751e-19 3.333333333333220e-01 
2.927811641172530e+02 3.811423572332680e-18 3.406494276221062e-03 1.972469008448446e-19 3.333333333333220e-01 
2.941803911802830e+02 3.829590911542269e-18 3.390329532351326e-03 1.965777418920872e-19 3.333333333333219e-01 
2.955863052731286e+02 3.847845073822175e-18 3.374243871170684e-03 1.959035325118453e-19 3.333333333333219e-01 
2.969989383536965e+02 3.866186470851973e-18 3.358241053323398e-03 1.940736108267382e-19 3.333333333333219e-01 
2.984183225326228e+02 3.884615529219919e-18 3.342313278922488e-03 1.933003341519725e-19 3.333333333333218e-01 
2.998444900740034e+02 3.903132660764944e-18 3.326460208174994e-03 1.916466811779536e-19 3.333333333333218e-01 
3.012774733961264e+02 3.921738286191877e-18 3.310681496781923e-03 1.916183460166817e-19 3.333333333333217e-01 
3.027173050722117e+02 3.940432828614035e-18 3.294976801647885e-03 1.908521154861979e-19 3.333333333333216e-01 
3.041640178311476e+02 3.959216714482066e-18 3.279345780129246e-03 1.896059800962236e-19 3.333333333333215e-01 
3.056176445582374e+02 3.978090370738949e-18 3.263788092425777e-03 1.893401685455235e-19 3.333333333333215e-01 
3.070782182959458e+02 3.997054225658999e-18 3.248303400835355e-03 1.888901560962971e-19 3.333333333333214e-01 
3.085457722446508e+02 4.016108710185041e-18 3.232891368650714e-03 1.876466265680462e-19 3.333333333333214e-01 
3.100203397633976e+02 4.035254257783015e-18 3.217551660302284e-03 1.866196280852181e-19 3.333333333333213e-01 
3.115019543706569e+02 4.054491303770969e-18 3.202283941907157e-03 1.859217240559756e-19 3.333333333333213e-01 
3.129906497450889e+02 4.073820285212449e-18 3.187087881344691e-03 1.850829936370827e-19 3.333333333333212e-01 
3.144864597263050e+02 4.093241639991556e-18 3.171963148959046e-03 1.840590126063535e-19 3.333333333333212e-01 
3.159894183156400e+02 4.112755806817292e-18 3.156909417507930e-03 1.838073834408501e-19 3.333333333333210e-01 
3.174995596769240e+02 4.132363247011141e-18 3.141926345623667e-03 1.830624538046516e-19 3.333333333333210e-01 
3.190169181372590e+02 4.152064385239627e-18 3.127013623009438e-03 1.818385292194649e-19 3.333333333333209e-01 
3.205415281877994e+02 4.171859677150977e-18 3.112180524554041e-03 1.806221538346608e-19 3.333333333333209e-01 
3.220734244845350e+02 4.191749572434276e-18 3.097417182196790e-03 1.798797024027614e-19 3.333333333333208e-01 
3.236126418490818e+02 4.211734523298177e-18 3.082723110327942e-03 1.783066915331270e-19 3.333333333333208e-01 
3.251592152694693e+02 4.231814983758673e-18 3.068097989425751e-03 1.778010484207734e-19 3.333333333333207e-01 
3.267131799009387e+02 4.251991410775725e-18 3.053541500839791e-03 1.768584283818130e-19 3.333333333333207e-01 
3.282745710667409e+02 4.272264262820699e-18 3.039053327840903e-03 1.759890382711800e-19 3.333333333333206e-01 
3.298434242589400e+02 4.292634000498271e-18 3.024633155159501e-03 1.752763849465886e-19 3.333333333333205e-01 
3.314197751392199e+02 4.313101086935938e-18 3.010280668712984e-03 1.745614388914464e-19 3.333333333333205e-01 
3.330036595396938e+02 4.333665987315412e-18 2.995995555942199e-03 1.738443055799569e-19 3.333333333333204e-01 
3.345951134637220e+02 4.354329165627584e-18 2.981777508026725e-03 1.727433724655200e-19 3.333333333333204e-01 
3.361941730867261e+02 4.375091096171778e-18 2.967626211982021e-03 1.715854336399493e-19 3.333333333333203e-01 
3.378008747570137e+02 4.395952258479703e-18 2.953541354341053e-03 1.710681882364053e-19 3.333333333333203e-01 
3.394152549966042e+02 4.416913112232495e-18 2.939522637896680e-03 1.699966236217708e-19 3.333333333333202e-01 
3.410373505020592e+02 4.437974139538991e-18 2.925569753187918e-03 1.693475361650319e-19 3.333333333333202e-01 
3.426671981453161e+02 4.459135819360913e-18 2.911682395807844e-03 1.689913612857354e-19 3.333333333333200e-01 
3.443048349745267e+02 4.480398632689914e-18 2.897860262890834e-03 1.678608729143026e-19 3.333333333333200e-01 
3.459502982148986e+02 4.501763062874455e-18 2.884108616942923e-03 1.680055383989904e-19 3.333333333333199e-01 
3.476036252695438e+02 4.523229595568166e-18 2.870424982630826e-03 1.664849641801267e-19 3.333333333333199e-01 
3.492648537203252e+02 4.544798718783366e-18 2.856805577374676e-03 1.656689949247072e-19 3.333333333333198e-01 
3.509340213287134e+02 4.566470922735927e-18 2.843250104511682e-03 1.656406328638461e-19 3.333333333333197e-01 
3.526111660366441e+02 4.588246699960176e-18 2.829758268727191e-03 1.644685621591288e-19 3.333333333333197e-01 
3.542963259673815e+02 4.610126545642659e-18 2.816329775850884e-03 1.631996393139467e-19 3.333333333333196e-01 
3.559895394263837e+02 4.632110902883534e-18 2.802964366022572e-03 1.625815245076191e-19 3.333333333333195e-01 
3.576908449021733e+02 4.654200391540237e-18 2.789661674816458e-03 1.620288956170007e-19 3.333333333333194e-01 
3.594002810672155e+02 4.676395478204553e-18 2.776421434432261e-03 1.610964207923934e-19 3.333333333333194e-01 
3.611178867787920e+02 4.698696594720007e-18 2.763243399328571e-03 1.599688343951637e-19 3.333333333333194e-01 
3.628437010798880e+02 4.721104290110416e-18 2.750127256776848e-03 1.589950091268237e-19 3.333333333333193e-01 
3.645777632000783e+02 4.743619073904326e-18 2.737072720482006e-03 1.583906572887340e-19 3.333333333333192e-01 
3.663201125564193e+02 4.766241458014301e-18 2.724079505471441e-03 1.580512955237925e-19 3.333333333333192e-01 
3.680707887543452e+02 4.788971956321760e-18 2.711147328328774e-03 1.574981082286965e-19 3.333333333333190e-01 
3.698298315885673e+02 4.811811085661831e-18 2.698275906631136e-03 1.561369791713584e-19 3.333333333333190e-01 
3.715972810439814e+02 4.834759365309446e-18 2.685464959248483e-03 1.557863413588265e-19 3.333333333333189e-01 
3.733731772965725e+02 4.857817315795964e-18 2.672715919655003e-03 1.554282733408564e-19 3.333333333333188e-01 
3.751575607143310e+02 4.880985464182430e-18 2.660033377773041e-03 1.539718173591762e-19 3.333333333333188e-01 
3.769504718581694e+02 4.904264334425793e-18 2.647410387397836e-03 1.538593034011692e-19 3.333333333333187e-01 
3.787519514828444e+02 4.927654456203284e-18 2.634846672910290e-03 1.526117152711095e-19 3.333333333333187e-01 
3.805620405378834e+02 4.951156361600043e-18 2.622341960008062e-03 1.522993283650067e-19 3.333333333333186e-01 
3.823807801685143e+02 4.974770584655994e-18 2.609895975941224e-03 1.515051418369262e-19 3.333333333333185e-01 
3.842082117166040e+02 4.998497662129016e-18 2.597508449100434e-03 1.504221049832932e-19 3.333333333333184e-01 
3.860443767215936e+02 5.022338132211054e-18 2.585179109683635e-03 1.499676782290138e-19 3.333333333333184e-01 
3.878893169214456e+02 5.046292539332658e-18 2.572907687218014e-03 1.493790281081788e-19 3.333333333333183e-01 
3.897430742535920e+02 5.070361427606322e-18 2.560693913964957e-03 1.483060460821693e-19 3.333333333333183e-01 
3.916056908558872e+02 5.094545342155750e-18 2.548537524181575e-03 1.476471057928899e-19 3.333333333333182e-01 
3.934772090675665e+02 5.118844833740798e-18 2.536438251794292e-03 1.472520446312646e-19 3.333333333333181e-01 
3.953576714302072e+02 5.143260454719337e-18 2.524395832453240e-03 1.461894054997077e-19 3.333333333333180e-01 
3.972471206886988e+02 5.167792760192245e-18 2.512410002952295e-03 1.453387831674804e-19 3.333333333333180e-01 
3.991455997922102e+02 5.192442307754402e-18 2.500480501351977e-03 1.451259071087084e-19 3.333333333333179e-01 
4.010531518951690e+02 5.217209657646938e-18 2.488607066904147e-03 1.441253206309152e-19 3.333333333333178e-01 
4.029698203582415e+02 5.242095372785311e-18 2.476789440039260e-03 1.437198358758469e-19 3.333333333333177e-01 
4.048956487493185e+02 5.267100015228488e-18 2.465033147737568e-03 1.433089399328679e-19 3.333333333333176e-01 
4.068306808445057e+02 5.292224163773101e-18 2.453333968497892e-03 1.422965923552983e-19 3.333333333333175e-01 
4.087749606291175e+02 5.317468380826183e-18 2.441689745514427e-03 1.409848190166915e-19 3.333333333333175e-01 
4.107285322986809e+02 5.342833241454654e-18 2.430100223895534e-03 1.406593823728032e-19 3.333333333333174e-01 
4.126914402599347e+02 5.368319322811924e-18 2.418565150217498e-03 1.400864758304706e-19 3.333333333333174e-01 
4.146637291318419e+02 5.393927204414134e-18 2.407084272386456e-03 1.393638048482184e-19 3.333333333333173e-01 
4.166454437466040e+02 5.419657468318778e-18 2.395657339551133e-03 1.386422316065000e-19 3.333333333333172e-01 
4.186366291506791e+02 5.445510699447969e-18 2.384284101956982e-03 1.379217992369439e-19 3.333333333333172e-01 
4.206373306058064e+02 5.471487485360819e-18 2.372964311047580e-03 1.374937248959044e-19 3.333333333333171e-01 
4.226475935900352e+02 5.497588416477487e-18 2.361697719365840e-03 1.369783041920675e-19 3.333333333333170e-01 
4.246674637987574e+02 5.523814085991787e-18 2.350484080593171e-03 1.359687129401854e-19 3.333333333333169e-01 
4.266969871457495e+02 5.550165089298856e-18 2.339323149790005e-03 1.352251304428781e-19 3.333333333333168e-01 
4.287362097642120e+02 5.576642021297519e-18 2.328214684506345e-03 1.349400069477188e-19 3.333333333333168e-01 
4.307851780078205e+02 5.603245376525888e-18 2.317158485870720e-03 1.342215769400005e-19 3.333333333333167e-01 
4.328439384517791e+02 5.629975533817048e-18 2.306154402708559e-03 1.335353380777640e-19 3.333333333333166e-01 
4.349125378938786e+02 5.656834468038944e-18 2.295201637826452e-03 1.330686924024598e-19 3.333333333333165e-01 
4.369910233555610e+02 5.683821199543646e-18 2.284302468130182e-03 1.320800133170268e-19 3.333333333333164e-01 
4.390794420829869e+02 5.710936894887677e-18 2.273459747435644e-03 1.318927686147201e-19 3.333333333333163e-01 
4.411778415481129e+02 5.738182176051786e-18 2.262667974931346e-03 1.309765606920397e-19 3.333333333333163e-01 
4.432862694497659e+02 5.765557666322769e-18 2.251926913116850e-03 1.304510699705116e-19 3.333333333333162e-01 
4.454047737147305e+02 5.793063985667784e-18 2.241236328057571e-03 1.300010647286859e-19 3.333333333333161e-01 
4.475334024988377e+02 5.820701759613628e-18 2.230595985852296e-03 1.291730562596773e-19 3.333333333333160e-01 
4.496722041880594e+02 5.848471617116027e-18 2.220005653494710e-03 1.287134668374652e-19 3.333333333333159e-01 
4.518212273996082e+02 5.876374189147247e-18 2.209465099413879e-03 1.280594359552692e-19 3.333333333333158e-01 
4.539805209830421e+02 5.904410109958756e-18 2.198974092985799e-03 1.273649756805486e-19 3.333333333333158e-01 
4.561501340213778e+02 5.932580016951303e-18 2.188532404587086e-03 1.269076871581230e-19 3.333333333333157e-01 
4.583301158322017e+02 5.960884548838618e-18 2.178139806268091e-03 1.264476290842260e-19 3.333333333333156e-01 
4.605205159687940e+02 5.989324350623878e-18 2.167796069923853e-03 1.259025942503886e-19 3.333333333333155e-01 
4.627213842212544e+02 6.017900072715801e-18 2.157500967670344e-03 1.251292269020048e-19 3.333333333333154e-01 
4.649327706176340e+02 6.046612358901444e-18 2.147254276144579e-03 1.243838660789249e-19 3.333333333333153e-01 
4.671547254250723e+02 6.075461862876350e-18 2.137055770537463e-03 1.242593963489400e-19 3.333333333333152e-01 
4.693872991509389e+02 6.104449241348411e-18 2.126905227109220e-03 1.233556143807914e-19 3.333333333333152e-01 
4.716305425439855e+02 6.133575152526434e-18 2.116802423706923e-03 1.228840639786774e-19 3.333333333333151e-01 
4.738845065954939e+02 6.162840259861903e-18 2.106751957518938e-03 1.221828307986093e-19 3.333333333333150e-01 
4.761492425404384e+02 6.192245227363427e-18 2.096750445598357e-03 1.214839282585105e-19 3.333333333333149e-01 
4.784248018586497e+02 6.221790723700749e-18 2.086795944077020e-03 1.207872760701576e-19 3.333333333333148e-01 
4.807112362759857e+02 6.251477420691269e-18 2.076888235036206e-03 1.202777224377353e-19 3.333333333333147e-01 
4.830085977655062e+02 6.281305993069168e-18 2.067027101643783e-03 1.198066377230451e-19 3.333333333333147e-01 
4.853169385486541e+02 6.311277118759447e-18 2.057212328060509e-03 1.193336796811386e-19 3.333333333333146e-01 
4.876363110964460e+02 6.341391478710691e-18 2.047443699494245e-03 1.185844141141489e-19 3.333333333333144e-01 
4.899667681306595e+02 6.371649758292551e-18 2.037721001750083e-03 1.180434583559060e-19 3.333333333333144e-01 
4.923083626250348e+02 6.402052645036542e-18 2.028044021965386e-03 1.177830747035539e-19 3.333333333333143e-01 
4.946611478064785e+02 6.432600829638231e-18 2.018412548278292e-03 1.171473759395482e-19 3.333333333333142e-01 
4.970251771562734e+02 6.463295006775395e-18 2.008826369572627e-03 1.162713943863119e-19 3.333333333333141e-01 
4.994005044112939e+02 6.494135873894850e-18 1.999285275862002e-03 1.156671637800512e-19 3.333333333333141e-01 
5.017871835652265e+02 6.525124132254992e-18 1.989789057964819e-03 1.149280623444681e-19 3.333333333333140e-01 
5.041852688698019e+02 6.556260486709206e-18 1.980337507577503e-03 1.146573707126569e-19 3.333333333333138e-01 
5.065948148360210e+02 6.587545643421166e-18 1.970930417959642e-03 1.143346358919232e-19 3.333333333333137e-01 
5.090158762353990e+02 6.618980310132825e-18 1.961567583824523e-03 1.136524660337968e-19 3.333333333333137e-01 
5.114485081012087e+02 6.650565217316004e-18 1.952249875963043e-03 1.129729977803089e-19 3.333333333333136e-01 
5.138927657297320e+02 6.682301065557778e-18 1.942980941734525e-03 1.126854712988535e-19 3.333333333333134e-01 
5.163487046815164e+02 6.714188582020202e-18 1.933755585232807e-03 1.120378144835720e-19 3.333333333333133e-01 
5.188163807826385e+02 6.746228491873426e-18 1.924573604305176e-03 1.116942583879256e-19 3.333333333333132e-01 
5.212958501259714e+02 6.778421512764728e-18 1.915434800832042e-03 1.110976174270377e-19 3.333333333333132e-01 
5.237871690724639e+02 6.810768403532319e-18 1.906338966909688e-03 1.104240643846326e-19 3.333333333333131e-01 
